#Fent servir el metode de Euler amb x0=1.000000 , y0=1.000000, z0=1.000000, sigma=10.000000, b=2.666667, r=350.000000, Tmax=100.000000, h=0.010000 ,obtenim els resultats: 
#Temps 			 X 			 Y 			 Z 			 X^2 
0.000000 		 1.000000 		 4.480000 		 0.983333 		 1.000000
76.507935 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.517937 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.527939 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.537941 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.547943 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.557945 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.567947 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.577950 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.587952 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.597954 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.607956 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.617958 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.627960 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.637962 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.647964 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.657967 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.667969 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.677971 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.687973 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.697975 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.707977 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.717979 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.727982 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.737984 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.747986 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.757988 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.767990 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.777992 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.787994 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.797997 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.807999 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.818001 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.828003 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.838005 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.848007 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.858009 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.868011 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.878014 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.888016 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.898018 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.908020 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.918022 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.928024 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.938026 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.948029 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.958031 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.968033 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.978035 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.988037 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
76.998039 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.008041 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.018044 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.028046 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.038048 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.048050 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.058052 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.068054 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.078056 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.088058 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.098061 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.108063 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.118065 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.128067 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.138069 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.148071 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.158073 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.168076 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.178078 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.188080 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.198082 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.208084 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.218086 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.228088 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.238091 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.248093 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.258095 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.268097 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.278099 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.288101 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.298103 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.308105 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.318108 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.328110 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.338112 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.348114 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.358116 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.368118 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.378120 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.388123 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.398125 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.408127 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.418129 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.428131 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.438133 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.448135 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.458138 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.468140 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.478142 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.488144 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.498146 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.508148 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.518150 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.528152 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.538155 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.548157 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.558159 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.568161 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.578163 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.588165 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.598167 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.608170 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.618172 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.628174 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.638176 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.648178 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.658180 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.668182 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.678185 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.688187 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.698189 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.708191 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.718193 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.728195 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.738197 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.748199 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.758202 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.768204 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.778206 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.788208 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.798210 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.808212 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.818214 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.828217 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.838219 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.848221 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.858223 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.868225 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.878227 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.888229 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.898232 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.908234 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.918236 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.928238 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.938240 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.948242 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.958244 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.968246 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.978249 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.988251 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
77.998253 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.008255 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.018257 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.028259 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.038261 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.048264 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.058266 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.068268 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.078270 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.088272 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.098274 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.108276 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.118279 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.128281 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.138283 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.148285 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.158287 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.168289 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.178291 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.188293 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.198296 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.208298 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.218300 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.228302 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.238304 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.248306 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.258308 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.268311 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.278313 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.288315 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.298317 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.308319 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.318321 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.328323 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.338326 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.348328 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.358330 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.368332 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.378334 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.388336 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.398338 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.408340 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.418343 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.428345 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.438347 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.448349 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.458351 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.468353 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.478355 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.488358 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.498360 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.508362 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.518364 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.528366 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.538368 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.548370 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.558372 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.568375 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.578377 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.588379 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.598381 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.608383 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.618385 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.628387 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.638390 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.648392 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.658394 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.668396 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.678398 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.688400 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.698402 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.708405 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.718407 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.728409 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.738411 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.748413 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.758415 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.768417 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.778419 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.788422 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.798424 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.808426 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.818428 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.828430 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.838432 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.848434 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.858437 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.868439 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.878441 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.888443 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.898445 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.908447 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.918449 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.928452 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.938454 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.948456 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.958458 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.968460 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.978462 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.988464 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
78.998466 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.008469 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.018471 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.028473 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.038475 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.048477 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.058479 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.068481 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.078484 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.088486 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.098488 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.108490 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.118492 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.128494 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.138496 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.148499 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.158501 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.168503 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.178505 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.188507 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.198509 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.208511 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.218513 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.228516 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.238518 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.248520 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.258522 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.268524 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.278526 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.288528 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.298531 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.308533 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.318535 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.328537 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.338539 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.348541 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.358543 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.368546 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.378548 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.388550 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.398552 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.408554 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.418556 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.428558 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.438560 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.448563 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.458565 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.468567 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.478569 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.488571 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.498573 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.508575 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.518578 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.528580 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.538582 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.548584 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.558586 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
79.568588 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
